user_id,item_id,recommend,sentiment_analysis,posted
76561198073028726,395180.0,True,2.0,2014-10-25
76561198073028726,344760.0,True,2.0,2014-10-25
76561198073028726,107410.0,True,2.0,2014-10-25
76561198007573338,730.0,True,0.0,2014-10-25
76561198096079340,236390.0,True,2.0,2014-10-25
76561198096079340,550.0,True,2.0,2014-10-25
76561198096079340,570.0,True,2.0,2014-01-04
76561198096079340,236390.0,True,2.0,2015-01-30
76561198096079340,550.0,True,2.0,2023-07-11
76561198096079340,570.0,True,2.0,2015-03-25
Tazcam,570.0,True,2.0,2015-01-10
Tazcam,292120.0,True,2.0,2013-12-11
Tazcam,730.0,True,2.0,2015-11-27
76561198064619367,42910.0,True,2.0,2015-12-28
76561198064619367,220860.0,True,2.0,2013-12-16
76561198064619367,250500.0,True,2.0,2015-11-27
76561198064619367,203140.0,True,0.0,2015-12-28
76561198064619367,237110.0,False,2.0,2013-12-16
76561198064619367,214560.0,True,2.0,2013-02-04
76561198064619367,230410.0,True,2.0,2014-10-12
76561198064619367,440.0,True,2.0,2013-05-25
LeAssasinMinion,400.0,True,2.0,2014-01-04
LeAssasinMinion,4000.0,True,2.0,2014-01-04
76561198062459887,303210.0,True,2.0,2014-01-04
76561198060715854,271590.0,True,1.0,2014-01-04
76561198060715854,247730.0,True,0.0,2014-01-04
76561198060715854,8870.0,True,1.0,2014-01-04
76561198060715854,99900.0,True,2.0,2013-11-26
76561198060715854,278620.0,True,2.0,2012-06-14
76561198060715854,374320.0,True,2.0,2015-01-30
76561198080653695,242760.0,True,2.0,2015-01-28
76561198080653695,250900.0,True,0.0,2023-09-09
76561198080653695,24240.0,True,2.0,2015-04-22
TeamAmbiguous,221100.0,False,2.0,2014-06-06
TeamAmbiguous,440.0,True,1.0,2014-05-28
76561198046733476,200210.0,True,1.0,2014-03-04
76561198083888554,330830.0,True,2.0,2014-09-29
76561198041628266,363970.0,True,2.0,2023-06-17
76561198041628266,33930.0,True,2.0,2014-07-16
HipsterGoku,730.0,True,1.0,2023-01-01
76561198083911488,304930.0,True,1.0,2015-12-27
76561198083911488,224540.0,False,2.0,2015-12-29
76561198083911488,2640.0,True,2.0,2014-05-21
angstyteen,401920.0,True,2.0,2013-12-06
angstyteen,269210.0,False,2.0,2015-11-30
angstyteen,257730.0,True,2.0,2015-07-29
angstyteen,304930.0,True,1.0,2013-02-22
angstyteen,250420.0,True,2.0,2014-08-21
angstyteen,24200.0,True,2.0,2014-08-16
TeenoGames,203810.0,False,2.0,2014-05-09
optamusjebus,220440.0,True,2.0,2013-07-15
TehStoneMan,232790.0,False,0.0,2015-10-31
TehStoneMan,400.0,True,2.0,2023-05-20
76561198005821848,368370.0,True,2.0,2014-02-14
76561198005821848,244930.0,True,2.0,2014-07-08
76561198005821848,206440.0,True,1.0,2013-12-15
76561198005821848,342580.0,True,2.0,2014-01-25
76561198005821848,341310.0,True,2.0,2014-03-29
76561198005821848,250620.0,True,2.0,2013-12-26
76561198005821848,221910.0,True,2.0,2015-10-13
76561198005821848,48700.0,True,2.0,2011-02-20
76561198005821848,320140.0,True,2.0,2023-06-02
76561198005821848,408120.0,False,0.0,2023-04-15
darkforb,104900.0,True,2.0,2015-09-06
darkforb,730.0,True,2.0,2015-12-30
darkforb,4000.0,True,2.0,2015-09-26
darkforb,206500.0,True,2.0,2015-07-20
TemsterGaming,204300.0,True,2.0,2015-07-19
76561198064534559,34330.0,True,0.0,2014-12-15
76561198064534559,211420.0,True,2.0,2023-06-10
76561198064534559,230410.0,True,1.0,2023-06-05
76561198064534559,72850.0,True,2.0,2014-02-22
76561198064534559,218620.0,True,0.0,2014-11-22
76561198064534559,730.0,False,0.0,2013-02-14
76561198064534559,105600.0,True,2.0,2014-09-25
tenndown,730.0,False,1.0,2013-12-13
76561198015597183,265550.0,True,0.0,2023-02-16
76561198115279437,440.0,True,1.0,2015-12-11
76561198115279437,550.0,True,1.0,2015-11-09
76561198025344728,236390.0,True,2.0,2014-10-26
76561198025344728,48705.0,True,2.0,2014-06-10
76561198025344728,48700.0,True,0.0,2014-04-26
76561198025344728,255710.0,True,0.0,2013-11-28
76561198025344728,220200.0,True,1.0,2023-07-21
alexnjay11,307690.0,True,2.0,2014-11-02
alexnjay11,107410.0,True,2.0,2013-12-01
Nidowa,200510.0,True,0.0,2013-12-29
TETTRIC1,374320.0,True,2.0,2014-05-21
TETTRIC1,234140.0,True,2.0,2023-04-17
TETTRIC1,107410.0,True,2.0,2015-08-31
TETTRIC1,230410.0,True,2.0,2015-04-01
TETTRIC1,104900.0,False,2.0,2013-05-24
TETTRIC1,346110.0,True,2.0,2023-04-24
Tezzdog,224500.0,True,2.0,2014-11-24
Tezzdog,224440.0,True,2.0,2014-06-23
Tezzdog,326670.0,False,0.0,2023-06-04
TERM-827,440.0,True,1.0,2015-09-04
76561198097516242,72850.0,True,2.0,2015-07-07
Frituplay,39000.0,True,2.0,2014-10-28
Frituplay,317360.0,True,0.0,2014-10-02
Frituplay,291210.0,True,0.0,2023-09-01
Frituplay,342150.0,False,1.0,2015-03-02
Frituplay,304930.0,True,1.0,2015-03-02
Frituplay,570.0,True,1.0,2015-01-16
76561198093260139,570.0,True,1.0,2013-01-04
76561198093736769,440.0,True,2.0,2014-06-22
76561198077722291,570.0,True,2.0,2015-07-27
76561198065940145,265930.0,True,1.0,2015-07-17
76561198065940145,209000.0,True,2.0,2015-07-09
76561198065940145,261030.0,True,2.0,2015-06-25
ErikCronin,4000.0,True,2.0,2015-04-20
ErikCronin,274230.0,False,0.0,2015-01-19
benjaminalan,360.0,False,0.0,2014-07-03
nottomatoes768,219150.0,True,2.0,2023-03-28
76561198164934819,107410.0,True,2.0,2014-02-22
76561198164934819,730.0,True,2.0,2014-06-29
76561198164934819,381120.0,True,2.0,2014-05-19
76561198069492897,251170.0,True,2.0,2013-12-20
76561198088891398,206420.0,True,2.0,2013-12-18
76561198088891398,286100.0,True,2.0,2023-02-18
76561198088891398,204360.0,True,2.0,2014-08-07
Thatmeepo,236110.0,False,0.0,2014-02-14
76561198073446384,286340.0,False,2.0,2015-10-05
76561198073446384,223470.0,True,2.0,2015-05-27
76561198073446384,4000.0,True,2.0,2015-10-17
76561198073446384,105600.0,True,2.0,2014-06-29
76561198073446384,10220.0,False,0.0,2014-02-07
76561198073446384,440.0,True,2.0,2014-05-07
76561198073446384,218620.0,True,2.0,2014-02-07
76561198073446384,550.0,True,2.0,2015-08-05
76561198073446384,286340.0,False,2.0,2023-05-23
76561198073446384,223470.0,True,2.0,2023-05-23
76561198073446384,4000.0,True,2.0,2023-05-22
76561198073446384,105600.0,True,2.0,2023-05-22
76561198073446384,10220.0,False,0.0,2023-05-23
76561198073446384,440.0,True,2.0,2023-05-23
76561198073446384,218620.0,True,2.0,2023-05-23
76561198073446384,550.0,True,2.0,2013-12-29
76561198042076905,368230.0,True,2.0,2023-05-23
thavleifrim,387860.0,False,2.0,2023-05-23
thavleifrim,316010.0,True,2.0,2023-05-22
Tommy45344,274190.0,True,2.0,2023-05-22
Senioritis67789,550.0,True,2.0,2023-05-23
Senioritis67789,379720.0,True,2.0,2023-05-23
Senioritis67789,49520.0,True,2.0,2023-05-23
Senioritis67789,238430.0,True,2.0,2013-12-29
Senioritis67789,290770.0,True,0.0,2015-10-21
Senioritis67789,273350.0,True,2.0,2015-08-12
Senioritis67789,570.0,False,2.0,2015-08-01
76561198037228389,302830.0,False,2.0,2014-04-26
76561198037228389,245170.0,True,1.0,2014-07-27
76561198037228389,263300.0,True,2.0,2023-06-12
76561198037228389,282900.0,True,2.0,2014-10-10
76561198037228389,730.0,True,1.0,2014-06-21
76561198037228389,304930.0,True,2.0,2015-09-29
76561198037228389,218620.0,True,1.0,2015-04-04
76561198037228389,326480.0,True,2.0,2023-07-13
76561198037228389,620.0,True,2.0,2015-11-22
76561198037228389,550.0,True,1.0,2023-06-04
76561198083316709,268500.0,True,0.0,2023-08-01
76561198083316709,22380.0,False,2.0,2023-03-23
76561198083316709,233270.0,True,0.0,2023-06-23
76561198083316709,2820.0,False,0.0,2023-01-11
76561198083316709,222880.0,True,2.0,2015-10-20
76561198083316709,48705.0,True,2.0,2015-07-02
76561198083316709,227020.0,False,0.0,2015-06-23
bloodshade2559,230410.0,True,2.0,2015-06-12
TheKatakiuchi,730.0,False,2.0,2023-02-10
likeashpee,570.0,True,2.0,2015-06-17
strander01,263280.0,True,2.0,2015-04-16
76561198072319266,104900.0,True,2.0,2015-03-14
76561198072319266,440.0,True,2.0,2015-01-25
76561198069132107,440.0,True,2.0,2014-12-02
sdfesdfes,17080.0,True,2.0,2013-12-24
gamerxxx21,440.0,True,1.0,2015-08-23
gamerxxx21,304930.0,False,2.0,2023-01-02
gamerxxx21,570.0,False,2.0,2013-10-26
gamerxxx21,42160.0,True,2.0,2015-07-09
gamerxxx21,224260.0,True,2.0,2023-02-09
BotBuddha,49520.0,True,1.0,2013-08-25
76561198098249951,550.0,True,2.0,2013-06-11
i_dont_know_what_im_doing,227940.0,True,0.0,2013-12-20
i_dont_know_what_im_doing,218620.0,True,0.0,2014-09-29
doctorwho1233,8870.0,True,2.0,2014-07-29
doctorwho1233,110800.0,True,0.0,2014-07-01
doctorwho1233,200260.0,True,0.0,2014-01-21
doctorwho1233,203160.0,True,2.0,2013-11-09
76561198071159606,440.0,True,2.0,2015-01-18
76561198091127623,48000.0,True,2.0,2014-01-29
golin45,365300.0,True,1.0,2015-10-29
golin45,304930.0,True,2.0,2015-10-22
golin45,346900.0,True,1.0,2013-07-05
76561197981571612,321360.0,True,1.0,2013-04-29
76561197981571612,274940.0,True,2.0,2013-04-07
76561197981571612,4000.0,True,1.0,2013-11-26
76561197981571612,215470.0,True,2.0,2015-09-26
the1nchmonster,219092.0,True,2.0,2023-07-20
TheEternalDay,315810.0,True,2.0,2023-06-22
TheEternalDay,396650.0,True,2.0,2023-04-01
TheEternalDay,352010.0,False,2.0,2015-04-11
TheEternalDay,345650.0,False,0.0,2015-02-19
TheEternalDay,360550.0,True,0.0,2015-04-03
FaggotofWisdom,17390.0,True,2.0,2014-01-29
FaggotofWisdom,6060.0,True,2.0,2015-02-04
FaggotofWisdom,211820.0,True,2.0,2014-12-14
FaggotofWisdom,219640.0,True,2.0,2015-08-29
FaggotofWisdom,6020.0,True,2.0,2015-11-10
FaggotofWisdom,241540.0,True,2.0,2015-09-02
76561198049432111,570.0,True,2.0,2015-09-03
76561198046732318,250900.0,True,2.0,2015-09-02
76561198046732318,40800.0,True,1.0,2014-01-24
76561198046732318,270450.0,True,2.0,2014-01-24
76561198046732318,105600.0,True,2.0,2014-01-24
76561198046732318,274190.0,True,1.0,2014-01-24
piemonkey3000,241930.0,True,1.0,2014-01-24
piemonkey3000,203810.0,False,1.0,2015-04-22
foolsfoolsfools,218620.0,False,2.0,2023-07-26
foolsfoolsfools,359050.0,True,2.0,2015-01-30
foolsfoolsfools,253530.0,False,0.0,2015-01-19
foolsfoolsfools,303210.0,True,2.0,2015-01-09
foolsfoolsfools,8930.0,True,2.0,2014-11-29
presidentllama,218620.0,True,2.0,2014-04-27
barren_cookie,265930.0,True,0.0,2014-10-08
76561198044783111,230410.0,True,2.0,2014-04-22
76561198044783111,318430.0,True,1.0,2015-10-16
Swezza,105600.0,True,2.0,2015-09-13
76561198042371996,72850.0,True,2.0,2023-06-06
76561198042371996,252490.0,True,2.0,2015-10-08
76561198042371996,304930.0,True,2.0,2013-07-04
76561198042371996,49520.0,True,2.0,2023-02-19
76561198061977789,91310.0,True,2.0,2014-03-30
My_Special_Place,22380.0,True,2.0,2015-11-19
76561198039665073,281820.0,True,2.0,2015-11-19
76561198039665073,219640.0,True,2.0,2012-01-10
76561198044884778,440.0,True,2.0,2014-09-26
76561198082582975,440.0,True,2.0,2014-09-11
53112195114,4000.0,True,1.0,2014-07-17
lolatyourfail,218620.0,True,1.0,2012-11-12
lolatyourfail,25000.0,True,2.0,2012-09-15
lolatyourfail,271590.0,True,2.0,2015-09-06
lolatyourfail,359550.0,True,1.0,2014-03-29
lolatyourfail,236390.0,True,2.0,2014-01-06
lolatyourfail,201790.0,True,2.0,2014-01-03
76561198025915863,204360.0,True,2.0,2014-02-03
SHated14,232090.0,True,2.0,2014-05-24
SHated14,730.0,True,2.0,2015-01-01
spyron,440.0,True,1.0,2013-12-24
76561198069969015,440.0,True,1.0,2015-04-30
Giggity420,304930.0,True,0.0,2023-03-18
76561198047309532,437220.0,True,0.0,2013-11-30
wbauern68,204300.0,True,2.0,2013-12-24
76561198079888597,360640.0,False,0.0,2014-06-25
76561198038294997,265550.0,True,2.0,2015-05-01
76561198038294997,274940.0,True,2.0,2013-06-23
76561198038294997,8190.0,True,1.0,2023-07-28
76561198093275367,22380.0,True,1.0,2012-12-05
76561198066322710,200210.0,True,0.0,2023-05-11
76561198066322710,234710.0,True,2.0,2023-03-25
76561198066322710,550.0,True,1.0,2015-07-25
the_mad_doctor123,351570.0,True,2.0,2015-12-25
the_mad_doctor123,340740.0,True,2.0,2014-09-06
the_mad_doctor123,225340.0,True,2.0,2015-04-09
the_mad_doctor123,262410.0,True,2.0,2015-06-01
the_mad_doctor123,24980.0,True,2.0,2015-01-31
the_mad_doctor123,212680.0,True,1.0,2023-07-28
the_mad_doctor123,200900.0,True,2.0,2015-06-26
the_mad_doctor123,1250.0,True,0.0,2014-09-07
the_mad_doctor123,440.0,True,2.0,2015-02-21
76561198016599173,351970.0,True,2.0,2015-01-03
76561198061752173,359320.0,True,2.0,2014-10-25
76561198061752173,72850.0,True,2.0,2014-09-16
76561198061752173,263440.0,True,1.0,2013-12-18
76561198061752173,289650.0,False,0.0,2013-06-05
76561198061752173,236390.0,True,2.0,2013-05-21
76561198061752173,48700.0,True,2.0,2013-05-21
1iam1iam1iam,205100.0,True,2.0,2012-11-10
1iam1iam1iam,365450.0,True,2.0,2015-12-24
1iam1iam1iam,201810.0,True,0.0,2015-05-16
MichaelE,220200.0,True,2.0,2015-01-20
MichaelE,730.0,True,2.0,2014-06-07
TheMoDiiFii3r,275850.0,False,2.0,2015-01-14
TheMoDiiFii3r,304240.0,True,0.0,2015-01-28
TheMoDiiFii3r,208090.0,False,0.0,2014-02-27
TheMoDiiFii3r,435880.0,True,0.0,2014-02-10
TheMoDiiFii3r,377160.0,True,0.0,2023-06-09
TheMoDiiFii3r,365590.0,False,0.0,2015-12-09
76561198067243010,440.0,False,0.0,2013-09-28
76561198067243010,239220.0,True,2.0,2023-03-25
76561198067243010,34010.0,True,2.0,2023-08-24
76561198067243010,204300.0,True,2.0,2015-01-23
76561198067243010,265930.0,False,0.0,2014-02-01
76561198067243010,319630.0,True,2.0,2023-04-18
76561198067243010,17390.0,True,2.0,2023-05-18
76561198067243010,47890.0,True,2.0,2023-03-13
MadamUSB,218620.0,False,1.0,2023-08-16
MadamUSB,440.0,True,2.0,2023-02-08
logermax,230410.0,True,2.0,2015-11-14
logermax,223470.0,True,2.0,2015-10-21
logermax,200260.0,True,2.0,2015-06-05
76561198036064945,730.0,True,2.0,2015-03-23
portjackson,252490.0,True,2.0,2014-06-26
portjackson,12210.0,True,0.0,2014-03-21
portjackson,218620.0,True,2.0,2015-12-12
portjackson,104900.0,False,0.0,2014-06-19
portjackson,4000.0,True,0.0,2023-03-11
portjackson,12200.0,True,1.0,2015-09-18
portjackson,49520.0,True,2.0,2014-04-13
The-Burnt_Toast,271590.0,False,2.0,2015-06-02
The-Burnt_Toast,20570.0,True,0.0,2014-04-17
Tomsen1,50300.0,True,0.0,2014-01-10
Tomsen1,105600.0,True,0.0,2014-11-15
76561198089481267,31220.0,True,2.0,2014-06-20
76561198089481267,8930.0,True,2.0,2014-06-20
76561198089481267,219740.0,True,2.0,2014-03-15
76561198089481267,224480.0,True,2.0,2014-02-21
76561198073186208,244850.0,True,2.0,2015-07-06
76561198082534673,236390.0,True,0.0,2023-05-03
76561198082534673,327090.0,True,0.0,2015-06-15
76561198082534673,24240.0,True,1.0,2014-08-04
76561198082534673,342370.0,True,1.0,2014-09-08
76561198082534673,225840.0,True,1.0,2014-01-07
76561198078078491,205100.0,True,2.0,2014-07-15
76561198078078491,333930.0,True,1.0,2014-02-03
76561197975058559,49520.0,True,2.0,2014-08-07
76561197975058559,203160.0,False,0.0,2023-06-10
76561197975058559,261640.0,True,2.0,2023-06-30
LecXii,242860.0,True,2.0,2015-10-19
LecXii,214950.0,True,1.0,2023-03-19
LecXii,277450.0,True,2.0,2023-01-25
LecXii,325610.0,True,2.0,2015-10-16
Pootisman64,440.0,True,2.0,2015-06-05
Omixodia,11280.0,True,2.0,2014-02-20
jkjmnb,271590.0,True,2.0,2013-12-02
jkjmnb,250600.0,True,2.0,2015-07-29
jkjmnb,220260.0,True,2.0,2015-07-04
jkjmnb,219150.0,True,2.0,2013-12-05
baagoessheep,273350.0,True,2.0,2015-04-15
baagoessheep,730.0,True,2.0,2015-06-26
baagoessheep,221100.0,True,0.0,2023-04-25
Kebabsaregood,312780.0,True,2.0,2015-01-09
Kebabsaregood,215280.0,True,2.0,2015-05-01
Kebabsaregood,363620.0,True,2.0,2014-06-21
Kebabsaregood,264710.0,True,2.0,2013-12-08
Kebabsaregood,252490.0,False,0.0,2023-05-25
Kebabsaregood,351290.0,True,2.0,2023-07-10
Kebabsaregood,234190.0,True,2.0,2015-09-27
Kebabsaregood,312780.0,True,2.0,2023-04-25
Kebabsaregood,215280.0,True,2.0,2023-02-16
Kebabsaregood,363620.0,True,2.0,2015-12-24
Kebabsaregood,264710.0,True,2.0,2015-12-05
Kebabsaregood,252490.0,False,0.0,2015-11-14
Kebabsaregood,351290.0,True,2.0,2015-11-14
Kebabsaregood,234190.0,True,2.0,2015-10-12
therealivan,273350.0,True,2.0,2014-03-03
therealivan,404012.0,True,2.0,2023-02-16
therealivan,364360.0,True,2.0,2015-12-24
zrustz16,304930.0,True,1.0,2015-12-05
zrustz16,252490.0,True,2.0,2015-11-14
zrustz16,265630.0,True,1.0,2015-11-14
zrustz16,295110.0,True,2.0,2015-10-12
zrustz16,226700.0,False,0.0,2014-03-03
zrustz16,730.0,True,2.0,2023-07-13
zrustz16,220240.0,True,1.0,2023-08-01
zrustz16,241540.0,True,0.0,2023-05-24
TheRongGuy,104700.0,True,2.0,2014-07-07
TheRongGuy,239220.0,True,2.0,2013-12-11
pilini22,570.0,True,1.0,2014-06-09
pilini22,7670.0,True,2.0,2015-10-31
pilini22,94590.0,True,2.0,2014-11-07
pilini22,109600.0,False,2.0,2014-06-30
TheSuccIsGudd,250320.0,True,2.0,2014-06-30
TheSuccIsGudd,265930.0,True,0.0,2014-06-30
TheSuccIsGudd,220240.0,True,0.0,2015-01-11
TheSuccIsGudd,440.0,True,2.0,2015-01-06
TheSuccIsGudd,219740.0,True,1.0,2014-02-15
TheSuccIsGudd,4000.0,True,2.0,2015-01-26
TheOneSlug,265930.0,True,2.0,2014-12-29
TheOneSlug,221100.0,True,2.0,2013-12-15
TheOneSlug,477310.0,True,2.0,2013-11-13
TheOneSlug,240.0,True,2.0,2014-03-28
XZAGR,364360.0,True,0.0,2014-12-13
XZAGR,252950.0,True,0.0,2013-12-15
XZAGR,242050.0,True,2.0,2013-12-03
XZAGR,33460.0,True,2.0,2013-12-02
Smeegan,94200.0,True,2.0,2014-04-10
Smeegan,269370.0,True,2.0,2014-02-05
Smeegan,249650.0,False,0.0,2023-09-17
Smeegan,301520.0,True,2.0,2014-02-23
Smeegan,286200.0,False,0.0,2023-05-25
Smeegan,311210.0,True,0.0,2015-07-20
Smeegan,297110.0,False,2.0,2014-02-06
Smeegan,391540.0,False,0.0,2014-02-06
psychoticallyhappy,242680.0,True,2.0,2015-03-05
76561198051772381,287390.0,True,2.0,2015-03-05
76561198051772381,273350.0,False,0.0,2014-11-27
76561198067030650,440.0,True,1.0,2014-08-08
g0dkiller,108710.0,True,1.0,2014-07-13
g0dkiller,91700.0,True,2.0,2015-11-06
g0dkiller,440.0,True,1.0,2014-08-08
76561198053114643,244850.0,True,2.0,2023-07-21
76561198053114643,230410.0,True,2.0,2023-02-25
76561198065978480,233250.0,True,2.0,2015-03-19
76561198065978480,208090.0,True,2.0,2023-07-11
cheekypig55,245130.0,False,0.0,2015-01-20
cheekypig55,242860.0,True,2.0,2013-08-13
cheekypig55,227940.0,True,0.0,2012-07-21
cheekypig55,33930.0,True,0.0,2011-07-01
cheekypig55,244850.0,True,2.0,2014-10-14
cheekypig55,236390.0,True,2.0,2014-03-30
76561198086119658,311140.0,False,0.0,2015-01-26
76561198086119658,7830.0,True,0.0,2014-02-15
76561198185622318,444090.0,True,2.0,2015-11-14
aussiead,232430.0,True,2.0,2015-05-29
TheWorstBaker,379720.0,True,2.0,2015-05-27
TheWorstBaker,271590.0,True,0.0,2014-01-17
TheWorstBaker,2280.0,True,0.0,2014-01-02
TheWorstBaker,388520.0,False,2.0,2013-12-17
TheWorstBaker,344140.0,True,1.0,2014-12-04
middablue,730.0,True,1.0,2014-06-11
middablue,4000.0,True,1.0,2023-09-17
76561198093938729,50300.0,True,2.0,2014-06-29
TheCrypticWolf,242760.0,False,0.0,2023-08-21
76561198046696947,570.0,True,0.0,2015-11-30
TheDarkMarty,11610.0,True,2.0,2015-11-20
76561198064247736,244850.0,False,2.0,2015-08-29
76561198064247736,550.0,True,2.0,2015-08-27
76561198064247736,4000.0,True,2.0,2014-08-21
76561198029266488,105600.0,True,2.0,2014-06-20
lukebourne84,241930.0,True,2.0,2014-05-20
lukebourne84,218620.0,True,1.0,2014-06-29
lukebourne84,49520.0,True,2.0,2014-12-07
76561198053443436,427920.0,False,0.0,2023-04-16
76561198053443436,388090.0,True,0.0,2015-10-17
76561198043026878,244850.0,True,2.0,2023-02-27
76561198098025074,239140.0,True,2.0,2015-07-18
Dovahjumper,99900.0,True,2.0,2014-06-22
cocacolax12,333930.0,True,2.0,2014-10-14
cocacolax12,319630.0,True,2.0,2014-09-05
cocacolax12,209650.0,True,2.0,2014-06-01
theenigmaticphicist,391540.0,True,2.0,2023-01-23
theenigmaticphicist,304430.0,True,2.0,2015-07-23
theenigmaticphicist,620.0,True,2.0,2014-12-27
theenigmaticphicist,1840.0,True,2.0,2015-01-27
seantheextraprawnsheepguy,47810.0,True,2.0,2014-02-15
seantheextraprawnsheepguy,233860.0,True,2.0,2023-06-18
seantheextraprawnsheepguy,221910.0,True,2.0,2015-06-08
seantheextraprawnsheepguy,255710.0,True,2.0,2015-01-15
seantheextraprawnsheepguy,207610.0,True,2.0,2015-11-01
seantheextraprawnsheepguy,4000.0,True,2.0,2023-07-10
seantheextraprawnsheepguy,113200.0,True,0.0,2013-11-17
seantheextraprawnsheepguy,57690.0,True,2.0,2013-02-23
seantheextraprawnsheepguy,57900.0,True,2.0,2013-12-10
seantheextraprawnsheepguy,22200.0,True,2.0,2015-01-06
keth98,459940.0,True,2.0,2013-11-26
keth98,218620.0,True,1.0,2015-08-11
keth98,331200.0,True,2.0,2013-11-28
THEGHOST646,12830.0,True,2.0,2013-02-20
THEGHOST646,10180.0,True,2.0,2013-01-02
THEGHOST646,209160.0,True,0.0,2012-07-20
THEGHOST646,318430.0,True,2.0,2011-12-28
scarytankman10,55230.0,True,2.0,2011-07-16
scarytankman10,211820.0,True,2.0,2023-04-20
TheHolyPotato57,304930.0,True,0.0,2014-06-24
TheHolyPotato57,730.0,True,1.0,2015-01-18
TheHolyPotato57,4000.0,True,1.0,2014-06-30
TheHolyPotato57,207140.0,True,1.0,2014-06-20
TheIonForge,550.0,True,0.0,2014-02-22
TheIonForge,4000.0,True,2.0,2014-11-09
TheJordanSixFifty,730.0,True,2.0,2014-06-02
TheJordanSixFifty,4000.0,True,2.0,2013-12-16
TheJordanSixFifty,271590.0,True,2.0,2015-03-25
TheJordanSixFifty,387990.0,True,2.0,2023-07-15
TheJordanSixFifty,440.0,True,2.0,2013-10-11
TheJordanSixFifty,433340.0,True,2.0,2015-06-11
76561198057981752,440.0,True,1.0,2014-02-15
thelonewolfk32,72850.0,True,1.0,2014-03-14
76561198093265305,341800.0,True,2.0,2023-07-08
TheMadAussieUchiha,730.0,True,2.0,2023-01-25
TheMadAussieUchiha,22180.0,True,2.0,2023-07-04
TheMadAussieUchiha,227100.0,True,2.0,2023-01-23
TheMadAussieUchiha,4000.0,True,2.0,2023-01-29
76561198057367979,206420.0,True,1.0,2023-01-25
76561198057367979,221910.0,True,2.0,2013-10-20
TheMurderMoose,211420.0,True,2.0,2014-12-23
Thenakidninja,311210.0,True,1.0,2015-11-28
theninjallama,233450.0,True,0.0,2023-03-16
ryalln,730.0,True,0.0,2014-04-11
76561198065663621,730.0,True,2.0,2013-11-27
TheFearless,249050.0,True,2.0,2013-01-22
TheFearless,222730.0,True,2.0,2015-04-27
TheFearless,570.0,True,2.0,2014-12-23
Like_A_Director,210550.0,False,2.0,2014-10-20
Like_A_Director,271590.0,True,2.0,2015-11-08
76561198019117351,231430.0,True,2.0,2015-03-31
EPGPenguin,202970.0,False,1.0,2015-10-04
EPGPenguin,200210.0,False,0.0,2015-11-04
EPGPenguin,230410.0,True,2.0,2014-01-20
76561198065681169,105600.0,True,2.0,2013-12-23
76561198066722009,113200.0,True,2.0,2013-06-29
76561198044042065,204300.0,False,0.0,2014-11-26
76561198044042065,322330.0,True,1.0,2023-08-19
76561198044042065,49520.0,True,2.0,2014-03-06
76561198161407932,370100.0,False,1.0,2015-11-06
76561198161407932,275390.0,True,2.0,2015-07-20
76561198161407932,433340.0,True,2.0,2013-12-30
76561198161407932,221300.0,True,1.0,2015-04-03
76561198161407932,363970.0,True,2.0,2014-08-03
76561198161407932,440.0,True,2.0,2015-02-11
ThereSheBlows,48705.0,True,2.0,2023-01-05
ThereSheBlows,4000.0,True,2.0,2014-10-07
ThereSheBlows,242860.0,True,2.0,2015-10-31
ThereSheBlows,730.0,False,0.0,2023-06-21
ThereSheBlows,377160.0,True,2.0,2023-01-20
ThereSheBlows,221100.0,False,0.0,2015-12-04
ThereSheBlows,230410.0,True,2.0,2015-05-21
ThereSheBlows,251570.0,False,2.0,2015-04-19
RevivedShadow,305620.0,True,2.0,2015-02-06
RevivedShadow,301520.0,False,0.0,2014-10-03
RevivedShadow,334230.0,True,2.0,2015-02-05
RevivedShadow,299360.0,True,0.0,2023-05-23
RevivedShadow,346010.0,True,2.0,2015-11-12
76561198056640740,730.0,True,1.0,2015-04-02
76561198056640740,4000.0,True,1.0,2015-02-27
76561198056640740,218620.0,True,2.0,2015-02-24
76561198056640740,252490.0,True,1.0,2015-06-12
76561198056640740,368900.0,False,2.0,2015-06-12
76561198056640740,72850.0,True,0.0,2015-06-12
76561198056640740,238430.0,True,0.0,2015-05-17
76561198056640740,224260.0,True,2.0,2015-04-17
76561198013459229,374570.0,True,1.0,2015-10-27
theservant,244850.0,False,2.0,2014-10-13
theservant,346110.0,False,0.0,2015-01-04
reedrulz,214830.0,True,2.0,2015-01-01
reedrulz,324170.0,True,2.0,2023-02-15
thethirdturd,22380.0,True,0.0,2015-04-26
TheTim,229580.0,True,0.0,2015-01-01
Theusmellthis,261640.0,True,2.0,2014-10-31
Theusmellthis,413150.0,True,2.0,2015-05-30
Theusmellthis,322330.0,True,1.0,2015-11-21
Theusmellthis,219740.0,True,2.0,2015-11-04
thevalleykids,416210.0,True,0.0,2014-06-27
thevalleykids,222880.0,True,2.0,2015-07-01
thevalleykids,244930.0,True,2.0,2023-07-05
thevalleykids,433850.0,True,0.0,2014-01-04
thevalleykids,295110.0,True,2.0,2014-10-14
thevalleykids,299740.0,False,2.0,2023-05-09
thevalleykids,227940.0,True,2.0,2014-12-25
heyykids,313340.0,True,2.0,2013-07-06
TheyCallMeDaRrk,440.0,True,1.0,2023-03-13
TheyCallMeDaRrk,237930.0,True,1.0,2014-12-27
